fdc_id,description,data_type,Energy,"Carbohydrate, by difference",Total lipid (fat),Protein,"Fiber, total dietary"
2239839,"100% pineapple juice from concentrate, pineapple",Branded,46.0,11.2,0.0,0.42,0.4
2172640,"100% pineapple juice from concentrate, pineapple",Branded,54.0,13.8,0.0,0.0,
2107020,"100% pineapple juice from concentrate, pineapple",Branded,54.0,13.2,0.0,0.34,0.0
2677169,"100% pineapple juice from concentrate, pineapple",Branded,50.0,12.5,0.0,0.0,0.0
2397550,"100% pineapple juice from concentrate, pineapple",Branded,50.0,12.5,0.0,0.0,0.4
2384081,"100% pineapple juice frozen concentrate, pineapple",Branded,200.0,50.0,0.0,1.67,
2169599,"100% pineapple juice unsweetened from concentrate, pineapple",Branded,54.0,13.8,0.0,0.0,
2047779,"100% pineapple juice, pineapple",Branded,54.0,12.9,0.0,0.42,0.4
2400478,"100% pineapple juice, pineapple",Branded,56.0,13.6,0.0,0.56,0.0
2276728,"100% pineapple juice, pineapple",Branded,50.0,12.1,0.0,0.42,
2177519,"100% pineapple juice, pineapple",Branded,41.0,9.81,0.12,0.19,0.0
1867049,"100% pineapple juice, sliced pineapple",Branded,61.0,14.0,0.0,0.88,0.9
2393703,"100% pineapple mango juice from concentrate, pineapple mango",Branded,54.0,13.3,0.0,0.0,
2409384,"100% pineapple orange juice from concentrate, pineapple orange",Branded,50.0,12.5,0.0,0.42,0.0
2402806,100% pineapple wedges large tidbits in pineapple juice,Branded,57.0,13.9,0.0,0.0,0.8
2393696,"100% pink grapefruit juice from concentrate, pink grapefruit",Branded,43.0,10.4,0.0,0.0,
2580774,"100% plant chocolate protein powder drink mix, chocolate",Branded,395.0,18.4,7.89,63.2,5.3
2178046,100% plant protein breakfast sausage,Branded,218.0,12.7,12.7,16.4,3.6
2595354,100% plant protein burger patties,Branded,183.0,10.0,11.7,16.7,5.8
2150525,100% plant protein burger patties,Branded,225.0,10.0,15.8,16.7,5.0
2191583,100% plant protein burger patties,Branded,233.0,11.7,15.0,16.7,6.7
2657934,100% plant protein chik'n plant-based nuggets,Branded,209.0,22.1,8.14,14.0,5.8
2271353,100% plant protein chorizo sausage,Branded,212.0,12.5,15.0,15.0,6.2
2595358,100% plant protein italian sausage,Branded,212.0,11.2,11.2,17.5,7.5
2309383,100% plant protein italian sausage,Branded,212.0,11.2,11.2,17.5,7.5
2310601,100% plant protein original bratwurst,Branded,200.0,10.0,12.5,17.5,8.8
2304426,100% plant protein plant based ground,Branded,230.0,12.4,14.2,17.7,6.2
2283026,"100% plant-based barbecue sushi wraps, barbecue",Branded,227.0,54.6,0.0,9.09,18.2
2666353,"100% plant-based nutritional shake, decadent chocolate",Branded,368.0,26.3,5.26,52.6,18.4
2283032,"100% plant-based pineapple habanero sushi wraps, pineapple",Branded,350.0,70.0,0.0,10.0,10.0
2273662,"100% plant-based powder, dark chocolate",Branded,390.0,0.57,10.4,52.0,7.8
1954540,"100% plant-based powder, strawberry banana",Branded,383.0,21.9,9.56,54.6,2.7
2488583,"100% plant-based protein shake powder, choco love",Branded,370.0,18.5,7.41,59.3,11.1
2175429,"100% plant-based protein, vanilla",Branded,370.0,19.6,5.43,65.2,8.7
2083128,"100% pomegranate blueberry flavored blend of 4 juices from concentrate, pomegranate blueberry",Branded,50.0,12.5,0.0,0.0,
2663435,"100% pomegranate blueberry juice from concentrate, pomegranate blueberry",Branded,64.0,15.7,0.0,0.0,0.0
2039739,"100% pomegranate blueberry juice from concentrate, pomegranate blueberry",Branded,64.0,15.7,0.0,0.0,0.0
2393606,"100% pomegranate cherry juice from concentrate, pomegranate cherry",Branded,68.0,16.1,0.0,0.42,0.0
2385535,"100% pomegranate flavored juice from concentrate, pomegranate",Branded,67.0,16.7,0.0,0.0,0.0
2091615,100% pomegranate juice,Branded,62.0,15.8,0.0,0.0,0.0
2104691,100% pomegranate juice,Branded,65.0,16.1,0.0,0.28,0.0
2133802,100% pomegranate juice from concentrate,Branded,64.0,16.1,0.0,0.42,0.0
2663432,"100% pomegranate juice from concentrate, pomegranate",Branded,64.0,16.1,0.0,0.42,0.0
2084728,"100% pomegranate juice from concentrate, pomegranate",Branded,62.0,16.2,0.0,0.0,
2039738,"100% pomegranate juice from concentrate, pomegranate",Branded,64.0,16.1,0.0,0.42,0.0
2663434,"100% pomegranate juice from concentrate, pomegranate",Branded,67.0,16.2,0.0,0.0,0.0
2162606,"100% pomegranate juice from concentrate, pomegranate",Branded,64.0,16.1,0.0,0.42,0.0
2663433,"100% pomegranate juice from concentrate, pomegranate",Branded,68.0,16.5,0.0,0.0,0.0
2598024,"100% pomegranate juice, pomegranate",Branded,62.0,15.8,0.0,0.42,0.0
1664895,100% premium apple cider,Branded,50.0,12.5,0.0,0.0,
2102638,"100% premium apple juice, apple",Branded,42.0,10.4,0.0,0.0,
2393684,"100% premium apple juice, apple",Branded,47.0,12.0,0.0,0.0,
2077282,"100% premium apple juice, apple",Branded,50.0,12.9,0.0,0.0,
473834,100% premium beef,Branded,176.0,0.0,9.93,19.9,0.0
2413015,100% premium corned beef,Branded,80.0,1.79,1.79,12.5,0.0
2393702,"100% premium florida no pulp orange juice, orange",Branded,46.0,10.8,0.0,0.83,
2393678,100% premium florida orange juice,Branded,46.0,10.8,0.0,0.83,0.0
2399037,"100% premium florida orange juice with pulp, orange",Branded,46.0,10.8,0.0,0.83,0.0
2079374,"100% premium florida orange juice, most pulp",Branded,46.0,10.8,0.0,0.83,
2085128,"100% premium florida orange juice, no pulp",Branded,46.0,10.8,0.0,0.83,
2079373,"100% premium florida orange juice, no pulp, calcium & vitamin d",Branded,46.0,10.8,0.0,0.83,
2393682,"100% premium florida orange juice, orange",Branded,46.0,10.8,0.0,0.83,0.0
2393692,"100% premium florida orange juice, orange",Branded,46.0,10.8,0.0,0.83,0.0
2675710,"100% premium florida orange juice, orange",Branded,46.0,10.8,0.0,0.83,
2675712,"100% premium florida orange juice, orange",Branded,46.0,10.8,0.0,0.83,
2083413,"100% premium florida orange juice, orange",Branded,46.0,10.8,0.0,0.83,
2393693,"100% premium florida orange juice, orange",Branded,43.0,11.0,0.0,0.67,
2085129,"100% premium florida orange juice, some pulp",Branded,46.0,10.8,0.0,0.83,
2040049,"100% premium florida orange juice, some pulp, calcium & vitamin d",Branded,46.0,10.8,0.0,0.83,
2675711,"100% premium florida pasteurized orange juice, orange",Branded,46.0,10.8,0.0,0.83,
2064517,100% premium glaze,Branded,400.0,93.3,0.0,0.0,
1940146,"100% premium juice from concentrate, just black cherry",Branded,79.0,19.6,0.0,0.83,
1875331,"100% premium juice, cranberry",Branded,54.0,13.8,0.0,0.42,0.0
2462907,"100% premium no pulp orange juice, orange",Branded,46.0,10.8,0.0,0.83,0.0
2384239,"100% premium no pulp orange juice, orange",Branded,46.0,10.8,0.0,0.83,0.0
2406211,"100% premium orange juice, orange",Branded,48.0,11.3,0.0,0.85,0.0
2485027,"100% premium orange juice, orange",Branded,46.0,10.8,0.0,0.83,0.0
2409410,"100% premium orange juice, orange",Branded,46.0,11.2,0.0,0.42,0.0
2474250,"100% premium orange juice, orange",Branded,46.0,10.8,0.0,0.83,0.0
2395740,"100% premium orange juice, orange",Branded,47.0,10.8,0.0,0.83,0.0
2448936,"100% premium orange juice, orange",Branded,46.0,10.8,0.0,0.83,0.0
2469699,"100% premium orange no pulp juice, orange",Branded,46.0,10.8,0.0,0.83,0.0
2545698,100% premium pork,Branded,294.0,2.35,24.7,12.9,0.0
2152405,"100% premium quinoa toasted ceral, citrus bliss, citrus bliss",Branded,433.0,70.0,10.0,13.3,10.0
2302743,100% premium red tart cherry juice from concentrate,Branded,59.0,14.8,0.0,0.0,
2079375,100% premium ruby red grapefruit juice,Branded,38.0,9.17,0.0,0.42,
2408569,"100% premium ruby red grapefruit juice, ruby red grapefruit",Branded,38.0,9.17,0.0,0.42,0.0
2409767,"100% premium ruby red grapefruit juice, ruby red grapefruit",Branded,38.0,9.17,0.0,0.42,0.0
2594553,"100% premium ruby red grapefruit with calcium juice, grapefruit",Branded,38.0,9.17,0.0,0.42,0.0
2134611,"100% premium tart cherry juice from concentrate, tart cherry",Branded,50.0,12.1,0.0,0.42,
2084727,"100% premium tart cherry juice from concentrate, tart cherry",Branded,42.0,12.9,0.0,0.0,
2316550,100% pressed apple juice,Branded,58.0,14.2,0.0,0.0,0.0
582664,100% probiotic fermented pea & hemp,Branded,77.0,7.69,2.88,4.81,
2430419,100% prune juice,Branded,75.0,17.5,0.0,1.25,1.2
2368464,100% prune juice,Branded,75.0,17.5,0.0,0.83,1.2
2084664,100% prune juice,Branded,71.0,17.9,0.0,0.83,1.2
2433911,100% prune juice,Branded,75.0,17.5,0.0,0.42,0.8
2427499,100% prune juice,Branded,75.0,17.5,0.0,1.25,1.2
2408942,100% prune juice a water extract of dried prunes,Branded,75.0,18.8,0.0,1.25,1.2
2339349,"100% prune juice a water extract of dried prunes, prune",Branded,71.0,17.9,0.0,0.42,1.2
2083332,100% prune juice from concentrate with added pulp,Branded,71.0,17.9,0.0,0.42,1.2
2240818,"100% prune juice from concentrate with added pulp, prune",Branded,71.0,17.9,0.0,0.42,1.2
2083723,"100% prune juice from concentrate, prune",Branded,71.0,17.9,0.0,0.42,1.2
2502370,"100% prune juice from concentrate, prune",Branded,80.0,18.6,0.0,0.42,0.8
1909628,"100% prune juice water extract of dried prunes from concentrate with added vitamin c, prune",Branded,75.0,17.5,0.0,0.42,0.8
2240826,"100% prune juice, prune",Branded,71.0,17.9,0.0,0.42,1.2
2398402,"100% prune juice, prune",Branded,75.0,17.5,0.0,1.25,1.2
2400814,"100% prune juice, prune",Branded,75.0,17.5,0.0,0.42,0.8
2382515,"100% prune juice, prune",Branded,75.0,17.5,0.0,0.83,1.2
2390187,"100% prune juice, prune",Branded,75.0,17.5,0.0,0.42,0.8
2390525,"100% prune juice, prune",Branded,75.0,17.5,0.0,0.83,1.2
2156566,"100% pulp free orange juice frozen concentrate, orange",Branded,183.0,45.0,0.0,1.67,
2403451,"100% pulp free orange juice not from concentrate, orange",Branded,46.0,10.8,0.0,0.83,0.0
2411155,"100% pulp free orange juice, orange",Branded,48.0,11.0,0.0,0.85,0.0
2605678,100% pumpkin,Branded,36.0,8.8,0.0,0.8,3.2
2477552,100% pumpkin,Branded,33.0,8.33,0.0,0.83,2.5
2472657,100% pumpkin solid pack,Branded,33.0,8.33,0.0,0.83,2.5
2472569,"100% pumpkin solid pack, pumpkin",Branded,33.0,8.33,0.0,0.83,2.5
2472309,"100% pumpkin solid pack, pumpkin",Branded,33.0,8.33,0.0,0.83,2.5
2049037,100% pure & natural lemonade,Branded,50.0,11.7,0.0,0.0,0.4
2267005,"100% pure & natural lime pulp, lime pulp",Branded,26.0,7.22,0.0,0.0,1.0
2078570,100% pure & natural vegetable oil,Branded,929.0,0.0,100.0,0.0,
2673126,"100% pure apple juice from concentrate, apple",Branded,51.0,12.7,0.0,0.0,0.0
1873073,"100% pure apple juice, apple",Branded,61.0,14.5,0.0,0.34,0.0
2266048,100% pure avocado cooking oil,Branded,867.0,0.0,93.3,0.0,
1996191,100% pure avocado oil,Branded,800.0,0.0,93.3,0.0,
2172171,100% pure avocado oil,Branded,800.0,0.0,93.3,0.0,
2626462,100% pure avocado oil,Branded,800.0,0.0,93.3,0.0,0.0
2115269,100% pure avocado oil,Branded,800.0,0.0,93.3,0.0,0.0
2157083,100% pure avocado oil,Branded,929.0,0.0,100.0,0.0,0.0
2168018,100% pure avocado oil,Branded,827.0,0.0,93.3,0.0,
568487,100% pure avocado oil,Branded,867.0,0.0,93.3,0.0,
2595132,100% pure avocado oil,Branded,929.0,0.0,100.0,0.0,0.0
2103963,100% pure avocado oil,Branded,827.0,0.0,93.3,0.0,
2149444,100% pure avocado oil,Branded,867.0,0.0,93.3,0.0,
2593507,100% pure avocado oil,Branded,929.0,0.0,100.0,0.0,0.0
2445684,100% pure avocado oil,Branded,800.0,0.0,93.3,0.0,0.0
2147684,100% pure avocado oil,Branded,867.0,0.0,93.3,0.0,
2023801,100% pure avocado oil,Branded,929.0,0.0,100.0,0.0,
2195286,100% pure avocado oil,Branded,800.0,0.0,93.3,0.0,
2667662,"100% pure avocado oil cooking spray, 100% pure avocado oil",Branded,833.0,0.0,83.3,0.0,0.0
1144631,100% pure avocado oil spray,Branded,0.0,0.0,0.0,0.0,
2243032,100% pure baking cocoa,Branded,250.0,50.0,12.5,25.0,50.0
2241390,100% pure baking cocoa,Branded,250.0,50.0,12.5,25.0,50.0
2121951,100% pure baking soda,Branded,0.0,0.0,0.0,0.0,
2106896,100% pure baking soda,Branded,0.0,0.0,0.0,0.0,
2113948,100% pure baking soda,Branded,0.0,0.0,0.0,0.0,
2115337,100% pure baking soda,Branded,0.0,0.0,0.0,0.0,
2249573,100% pure baking soda,Branded,0.0,0.0,0.0,0.0,
1910115,100% pure balck sesame oil,Branded,840.0,0.0,93.3,0.0,
2464537,100% pure bee flower honey,Branded,418.0,30.9,14.6,5.45,
2157734,"100% pure beef burgers, beef",Branded,283.0,1.77,23.9,15.0,0.0
2172425,"100% pure beef burgers, beef",Branded,259.0,0.0,20.5,17.0,0.0
2112120,"100% pure beef burgers, beef",Branded,310.0,0.0,27.4,15.0,0.0
2422798,100% pure beef hamburgers,Branded,248.0,0.0,19.5,17.7,0.0
2634197,100% pure beef patties,Branded,329.0,0.0,24.7,26.0,0.0
1851695,100% pure beef patties,Branded,252.0,0.0,19.9,18.5,0.0
2104590,100% pure beef patties,Branded,327.0,0.0,23.9,25.7,0.0
2104594,100% pure beef patties,Branded,329.0,0.0,23.5,25.9,0.0
2116760,100% pure beef patties,Branded,329.0,0.0,24.7,26.0,0.0
2634199,100% pure beef patties,Branded,329.0,0.0,24.7,26.0,0.0
2285899,100% pure beef patties,Branded,329.0,0.0,24.7,26.0,0.0
2101072,100% pure beef sandwich steak,Branded,312.0,0.0,28.1,15.6,0.0
2101622,100% pure beef sandwich steak,Branded,312.0,0.0,28.1,15.6,0.0
1149075,100% pure beef sandwich steaks,Branded,312.0,0.0,28.1,15.6,0.0
1149071,100% pure beef sandwich steaks,Branded,312.0,0.0,28.1,15.6,0.0
1149070,100% pure beef sandwich steaks,Branded,312.0,0.0,28.1,15.6,0.0
532926,100% pure beef sandwich steaks,Branded,312.0,0.0,28.1,15.6,0.0
2154977,100% pure beef shaved steak,Branded,239.0,0.88,17.7,20.4,0.9
2616620,100% pure beef sliced steaks,Branded,312.0,0.0,28.1,15.6,0.0
2086286,100% pure black sesame oil,Branded,867.0,0.0,93.3,0.0,
2143312,100% pure black sesame oil,Branded,867.0,0.0,93.3,0.0,
2072753,100% pure blended oil,Branded,929.0,0.0,100.0,0.0,
2193799,100% pure blue organic light agave nectar,Branded,286.0,81.0,0.0,0.0,0.0
2243722,"100% pure blueberry honey, blueberry",Branded,286.0,81.0,0.0,0.0,
2116524,"100% pure calamansi juice, calamansi",Branded,0.0,0.0,0.0,0.0,
2178460,100% pure california raw & unfiltered honey,Branded,333.0,85.7,0.0,0.0,
2305708,100% pure cane granulated sugar,Branded,375.0,100.0,0.0,0.0,
2427083,100% pure cane syrup,Branded,406.0,107.0,0.0,0.0,0.0
2583408,100% pure canola  oil,Branded,800.0,0.0,93.3,0.0,
2099847,100% pure canola blend oil,Branded,857.0,0.0,100.0,0.0,0.0
2031522,100% pure canola cooking oil,Branded,857.0,0.0,100.0,0.0,0.0
2433522,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,0.0
2009781,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
1919041,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,0.0
2249398,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2249406,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2111962,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2192251,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2072224,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,0.0
2009691,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2435718,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,0.0
2433520,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,0.0
2104132,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2115038,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2313283,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
1575263,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2144870,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2118108,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2115462,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2119004,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
1929031,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2283970,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2125621,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,0.0
2072263,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,0.0
1936946,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2680274,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2131749,100% pure canola oil,Branded,800.0,0.0,93.3,0.0,0.0
1943049,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2249402,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2247567,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2115044,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,0.0
2118109,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2153425,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,0.0
2024398,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2217659,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2034308,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2252678,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2080607,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2266500,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
1474453,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2284607,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
1662912,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2449081,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2583406,100% pure canola oil,Branded,800.0,0.0,93.3,0.0,
2118760,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2072759,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2116689,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,
2099182,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,0.0
2100245,100% pure canola oil,Branded,857.0,0.0,100.0,0.0,0.0
2057062,100% pure canola oil,Branded,929.0,0.0,100.0,0.0,0.0
912722,"100% pure clarified ghee butter, ghee butter",Branded,847.0,0.0,98.0,0.0,
1899110,100% pure clover honey,Branded,286.0,81.0,0.0,0.0,
1551244,100% pure clover honey,Branded,305.0,81.0,0.0,0.0,
2031536,100% pure clover honey,Branded,286.0,81.0,0.0,0.0,
2420084,100% pure cocoa,Branded,200.0,60.0,10.0,20.0,40.0
2470668,"100% pure cocoa butter finest belgian chocolates, cocoa butter",Branded,643.0,50.0,46.4,3.57,3.6
2667068,100% pure coconut milk,Branded,283.0,10.0,26.7,3.33,0.0
453967,100% pure coconut oil,Branded,900.0,0.0,100.0,0.0,
2595131,100% pure coconut oil,Branded,857.0,0.0,100.0,0.0,0.0
2567344,100% pure coconut oil,Branded,780.0,0.0,86.7,0.0,
2150391,100% pure coconut oil,Branded,780.0,0.0,86.7,0.0,
2567346,100% pure coconut oil,Branded,780.0,0.0,86.7,0.0,
2178990,100% pure coconut oil,Branded,780.0,0.0,86.7,0.0,
2289844,100% pure coconut water,Branded,23.0,5.77,0.0,0.0,0.0
2664507,100% pure coconut water,Branded,21.0,5.0,0.0,0.0,0.0
1917308,100% pure coconut water,Branded,21.0,5.83,0.0,0.0,0.0
578245,100% pure coconut water,Branded,21.0,5.42,0.0,0.0,
2628087,100% pure coconut water,Branded,18.0,4.55,0.0,0.0,0.0
1902914,100% pure coconut water,Branded,21.0,5.0,0.0,0.0,0.0
1902441,100% pure coconut water,Branded,13.0,3.39,0.0,0.0,
2664634,100% pure coconut water,Branded,12.0,2.92,0.0,0.0,0.0
481610,100% pure coconut water,Branded,21.0,5.42,0.0,0.0,
2390221,100% pure coconut water,Branded,19.0,4.84,0.0,0.0,0.0
2604874,100% pure coconut water,Branded,26.0,6.4,0.0,0.0,0.0
2673767,100% pure coconut water,Branded,21.0,5.0,0.0,0.0,0.0
1902058,100% pure coconut water,Branded,21.0,5.0,0.0,0.0,0.0
719132,100% pure coconut water,Branded,15.0,3.94,0.0,0.0,0.0
2276228,100% pure coconut water,Branded,22.0,5.54,0.0,0.0,0.0
2425579,100% pure coconut water,Branded,21.0,5.42,0.0,0.0,0.0
2674633,100% pure coconut water,Branded,21.0,5.42,0.0,0.0,0.0
1902431,100% pure coconut water,Branded,13.0,3.39,0.0,0.0,
2614521,100% pure coconut water,Branded,21.0,5.0,0.0,0.0,0.0
2614522,100% pure coconut water,Branded,21.0,5.0,0.0,0.0,0.0
2398706,100% pure coconut water,Branded,21.0,5.0,0.0,0.0,0.0
1905988,100% pure coconut water,Branded,21.0,5.15,0.0,0.0,0.0
1917311,100% pure coconut water,Branded,25.0,6.25,0.0,0.0,0.0
718744,100% pure coconut water,Branded,21.0,5.83,0.0,0.0,0.0
2598703,100% pure coconut water,Branded,21.0,5.42,0.0,0.0,0.0
483463,100% pure coconut water,Branded,20.0,4.8,0.0,0.0,0.0
2386227,100% pure coconut water,Branded,21.0,5.0,0.0,0.0,0.0
2664267,"100% pure coconut water & aloe vera juice, aloe coco",Branded,21.0,5.83,0.0,0.0,0.0
2608969,100% pure coconut water powder,Branded,360.0,86.7,0.0,0.0,0.0
1876375,100% pure coconut water with pure guava,Branded,21.0,5.15,0.0,0.0,0.0
2440945,"100% pure coconut water, banana",Branded,43.0,10.0,0.0,0.0,0.0
2433784,100% pure cold pressed avocado oil,Branded,827.0,0.0,93.3,0.0,0.0
1910409,100% pure cold pressed avocado oil,Branded,857.0,0.0,100.0,0.0,0.0
2611409,100% pure cold pressed extra virgin olive oil,Branded,867.0,0.0,93.3,0.0,
2032948,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,
2034281,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,
1852501,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,
2168757,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,
2539139,100% pure corn oil,Branded,800.0,0.0,93.3,0.0,
2144872,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,
1849735,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,
2666462,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,
2623855,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,
2627829,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,
1541332,100% pure corn oil,Branded,800.0,0.0,93.3,0.0,
2313282,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,
2147393,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,
2284539,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,
2027704,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,
1114184,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,
2099884,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,0.0
2102330,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,0.0
2135333,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,
2666479,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,
2010231,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,
1469778,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,
1885912,100% pure corn oil,Branded,929.0,0.0,100.0,0.0,0.0
1575259,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,
2176484,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,
2583407,100% pure corn oil,Branded,800.0,0.0,93.3,0.0,
2094189,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,
2118996,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,
2115045,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,0.0
1495181,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,
2252967,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,
2172940,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,
2583409,100% pure corn oil,Branded,800.0,0.0,93.3,0.0,
2072225,100% pure corn oil,Branded,857.0,0.0,100.0,0.0,0.0
2598057,100% pure corn starch,Branded,350.0,90.0,0.0,0.0,
2008533,100% pure corn starch,Branded,375.0,87.5,0.0,0.0,
2436049,100% pure corn starch,Branded,350.0,90.0,0.0,0.0,
2581088,100% pure corn starch,Branded,375.0,87.5,0.0,0.0,
2186356,100% pure corn starch,Branded,333.0,88.9,0.0,0.0,
1926435,100% pure corn starch,Branded,350.0,90.0,0.0,0.0,
2026734,100% pure corn starch,Branded,350.0,90.0,0.0,0.0,
2209859,100% pure corn starch,Branded,375.0,87.5,0.0,0.0,
2423458,100% pure corn starch,Branded,350.0,90.0,0.0,0.0,
1964921,100% pure corn starch,Branded,375.0,87.5,0.0,0.0,
2247950,100% pure corn starch,Branded,375.0,87.5,0.0,0.0,
1954228,100% pure corn starch,Branded,375.0,87.5,0.0,0.0,
2147763,100% pure corn starch,Branded,375.0,87.5,0.0,0.0,
2126072,"100% pure cranberry juice from concentrate, cranberry",Branded,29.0,7.5,0.0,0.0,
2390041,"100% pure cranberry juice from concentrate, cranberry",Branded,25.0,13.9,0.0,0.0,0.0
2396268,"100% pure date syrup, date",Branded,305.0,75.0,0.0,0.0,5.0
2671382,"100% pure enriched durum wheat pasta,semolina, semolina",Branded,339.0,73.2,0.89,12.5,3.6
576799,100% pure erythritol crystals,Branded,0.0,100.0,0.0,0.0,0.0
2543248,100% pure expeller pressed extra virgin avocado oil,Branded,867.0,0.0,93.3,0.0,
2611410,100% pure extra light olive oil,Branded,867.0,0.0,93.3,0.0,
579274,100% pure extra light tasting olive oil,Branded,800.0,0.0,93.3,0.0,
1887019,100% pure extra virgin avocado oil,Branded,867.0,0.0,93.3,0.0,
2251227,100% pure extra virgin olive oil,Branded,867.0,0.0,93.3,0.0,0.0
2393837,100% pure extra virgin olive oil,Branded,800.0,0.0,93.3,0.0,0.0
2252390,100% pure extra virgin olive oil,Branded,867.0,0.0,93.3,0.0,0.0
2253409,100% pure extra virgin olive oil,Branded,867.0,0.0,93.3,0.0,0.0
2253424,100% pure extra virgin olive oil,Branded,867.0,0.0,93.3,0.0,0.0
1958758,100% pure filtered honey,Branded,310.0,81.0,0.0,0.0,
1905545,"100% pure florida juice , orange",Branded,46.0,10.8,0.0,0.83,
2073085,100% pure florida orange juice,Branded,46.0,10.9,0.0,0.72,
2073087,100% pure florida pasteurized orange juice,Branded,46.0,10.9,0.0,0.72,
2456053,100% pure florida pasteurized orange juice from concentrate,Branded,46.0,11.2,0.0,0.83,0.4
2169935,100% pure florida raw & unfiltered honey,Branded,333.0,85.7,0.0,0.0,
531188,100% pure fresh royal jelly,Branded,160.0,0.0,3.2,0.0,
2192876,"100% pure from concentrate orange juice, orange",Branded,46.0,10.8,0.0,0.83,0.0
1910429,"100% pure fruit juice, cranberry",Branded,33.0,7.5,0.0,0.0,0.0
1849807,"100% pure fruit snack, banana and apple",Branded,53.0,12.4,0.0,0.0,1.8
1854029,100% pure garlic powder,Branded,0.0,0.0,0.0,0.0,
2009537,"100% pure garlic salt, garlic",Branded,0.0,0.0,0.0,0.0,
2172728,100% pure georgia raw & unfiltered honey,Branded,333.0,85.7,0.0,0.0,
